round	timestamp	seeds_tried	extensions_found	kept_above_threshold	total_deep_chains	elapsed_s
2725	2026-03-30T13:13:41.690801	20	44	9	100	0.0
2726	2026-03-30T13:13:41.777519	20	57	28	100	0.0
2727	2026-03-30T13:13:41.873303	20	167	73	100	0.1
2728	2026-03-30T13:13:42.038535	20	121	27	100	0.1
2729	2026-03-30T13:13:42.137937	20	15	11	100	0.0
2730	2026-03-30T13:13:42.231309	20	62	20	100	0.1
2731	2026-03-30T13:13:42.316457	20	87	9	100	0.0
2732	2026-03-30T13:13:42.407284	20	102	80	100	0.1
2733	2026-03-30T13:13:42.496219	20	56	26	100	0.0
2734	2026-03-30T13:13:42.597390	20	45	23	100	0.1
2735	2026-03-30T13:13:42.682627	20	44	24	100	0.0
2736	2026-03-30T13:13:42.766543	20	14	9	100	0.0
2737	2026-03-30T13:13:42.884679	20	56	31	100	0.0
2738	2026-03-30T13:13:42.931852	20	0	0	100	0.0
2739	2026-03-30T13:13:43.022375	20	84	51	100	0.0
2740	2026-03-30T13:13:43.118785	20	71	37	100	0.1
2741	2026-03-30T13:13:43.309409	20	14	10	100	0.1
2742	2026-03-30T13:13:43.475901	20	43	19	100	0.1
2743	2026-03-30T13:13:43.568770	20	51	26	100	0.0
2744	2026-03-30T13:13:43.613138	20	0	0	100	0.0
2745	2026-03-30T13:13:43.709022	20	58	23	100	0.0
2746	2026-03-30T13:13:43.804004	20	58	25	100	0.0
2747	2026-03-30T13:13:43.899001	20	100	39	100	0.0
2748	2026-03-30T13:13:43.987992	20	56	30	100	0.0
2749	2026-03-30T13:13:44.075379	20	77	9	100	0.0
2750	2026-03-30T13:13:44.164019	20	30	18	100	0.0
2751	2026-03-30T13:13:44.286021	20	45	30	100	0.1
2752	2026-03-30T13:13:44.374815	20	15	11	100	0.0
2753	2026-03-30T13:13:44.478009	20	30	11	100	0.1
2754	2026-03-30T13:13:44.570850	20	27	16	100	0.0
2755	2026-03-30T13:13:44.659835	20	28	7	100	0.0
2756	2026-03-30T13:13:44.773559	20	43	30	100	0.0
2757	2026-03-30T13:13:44.882810	20	0	0	100	0.1
2758	2026-03-30T13:13:45.027720	20	179	86	100	0.1
2759	2026-03-30T13:13:45.126677	20	152	88	100	0.1
2760	2026-03-30T13:13:45.291595	20	58	36	100	0.1
2761	2026-03-30T13:13:45.396886	20	60	26	100	0.1
2762	2026-03-30T13:13:45.443269	20	0	0	100	0.0
2763	2026-03-30T13:13:45.619311	20	139	77	100	0.1
2764	2026-03-30T13:13:45.867488	20	89	61	100	0.1
2765	2026-03-30T13:13:46.094797	20	26	9	100	0.1
2766	2026-03-30T13:13:46.269358	20	87	59	100	0.1
2767	2026-03-30T13:13:46.374799	20	29	19	100	0.1
2768	2026-03-30T13:13:46.489798	20	15	11	100	0.1
2769	2026-03-30T13:13:46.589794	20	42	17	100	0.1
2770	2026-03-30T13:13:46.687264	20	70	28	100	0.0
2771	2026-03-30T13:13:46.791711	20	106	70	100	0.1
2772	2026-03-30T13:13:46.889818	20	42	16	100	0.0
2773	2026-03-30T13:13:46.989354	20	89	71	100	0.1
2774	2026-03-30T13:13:47.038574	20	0	0	100	0.0
2775	2026-03-30T13:13:47.129952	20	30	10	100	0.0
2776	2026-03-30T13:13:47.237155	20	82	67	100	0.1
2777	2026-03-30T13:13:47.349028	20	93	75	100	0.1
2778	2026-03-30T13:13:47.444171	20	77	57	100	0.0
2779	2026-03-30T13:13:47.539546	20	29	19	100	0.0
2780	2026-03-30T13:13:47.628896	20	41	17	100	0.0
2781	2026-03-30T13:13:47.718542	20	65	54	100	0.0
2782	2026-03-30T13:13:47.820639	20	127	38	100	0.1
2783	2026-03-30T13:13:47.917561	20	127	30	100	0.1
2784	2026-03-30T13:13:48.057861	20	150	101	100	0.1
2785	2026-03-30T13:13:48.170323	20	0	0	100	0.1
2786	2026-03-30T13:13:48.268732	20	15	0	100	0.1
2787	2026-03-30T13:13:48.367943	20	27	10	100	0.1
2788	2026-03-30T13:13:48.459527	20	126	14	100	0.0
2789	2026-03-30T13:13:48.566038	20	99	17	100	0.1
2790	2026-03-30T13:13:48.665387	20	227	120	100	0.1
2791	2026-03-30T13:13:48.865298	20	28	12	100	0.1
2792	2026-03-30T13:13:48.998157	20	105	7	100	0.1
2793	2026-03-30T13:13:49.093600	20	28	16	100	0.0
2794	2026-03-30T13:13:49.195035	20	28	6	100	0.1
2795	2026-03-30T13:13:49.392469	20	73	25	100	0.1
2796	2026-03-30T13:13:49.535157	20	160	126	100	0.1
2797	2026-03-30T13:13:49.649817	20	67	64	100	0.1
2798	2026-03-30T13:13:49.736138	20	30	9	100	0.0
2799	2026-03-30T13:13:49.807782	20	27	19	100	0.0
2800	2026-03-30T13:13:49.961429	20	120	58	100	0.1
2801	2026-03-30T13:13:50.061754	20	28	15	100	0.1
2802	2026-03-30T13:13:50.160425	20	73	39	100	0.1
2803	2026-03-30T13:13:50.275538	20	95	68	100	0.1
2804	2026-03-30T13:13:50.481745	20	43	25	100	0.1
2805	2026-03-30T13:13:50.578927	20	14	11	100	0.1
2806	2026-03-30T13:13:50.667683	20	89	9	100	0.0
2807	2026-03-30T13:13:50.762458	20	94	72	100	0.0
2808	2026-03-30T13:13:50.866261	20	83	36	100	0.1
2809	2026-03-30T13:13:50.959012	20	95	68	100	0.0
2810	2026-03-30T13:13:51.055955	20	84	71	100	0.1
2811	2026-03-30T13:13:51.155610	20	112	79	100	0.1
2812	2026-03-30T13:13:51.241408	20	44	27	100	0.0
2813	2026-03-30T13:13:51.287161	20	0	0	100	0.0
2814	2026-03-30T13:13:51.350787	20	14	0	100	0.1
2815	2026-03-30T13:13:51.441940	20	15	10	100	0.0
2816	2026-03-30T13:13:51.537145	20	28	18	100	0.0
2817	2026-03-30T13:13:51.665580	20	85	37	100	0.1
2818	2026-03-30T13:13:51.764025	20	44	30	100	0.1
2819	2026-03-30T13:13:51.854384	20	42	16	100	0.0
2820	2026-03-30T13:13:51.945027	20	43	21	100	0.0
2821	2026-03-30T13:13:52.049610	20	98	80	100	0.1
2822	2026-03-30T13:13:52.167755	20	73	45	100	0.1
2823	2026-03-30T13:13:52.355907	20	44	16	100	0.1
2824	2026-03-30T13:13:52.479414	20	110	81	100	0.1
2825	2026-03-30T13:13:52.563705	20	100	8	100	0.0
2826	2026-03-30T13:13:52.644884	20	73	25	100	0.0
2827	2026-03-30T13:13:52.745295	20	209	70	100	0.1
2828	2026-03-30T13:13:52.831807	20	44	26	100	0.1
2829	2026-03-30T13:13:52.904765	20	29	16	100	0.0
2830	2026-03-30T13:13:53.016056	20	30	19	100	0.0
2831	2026-03-30T13:13:53.221869	20	57	34	100	0.1
2832	2026-03-30T13:13:53.354366	20	86	49	100	0.1
2833	2026-03-30T13:13:53.440882	20	15	11	100	0.0
2834	2026-03-30T13:13:53.546606	20	93	76	100	0.1
2835	2026-03-30T13:13:53.636718	20	42	19	100	0.1
2836	2026-03-30T13:13:53.772661	20	14	8	100	0.1
2837	2026-03-30T13:13:53.864570	20	15	7	100	0.0
2838	2026-03-30T13:13:54.021799	20	110	10	100	0.1
2839	2026-03-30T13:13:54.146319	20	145	119	100	0.1
2840	2026-03-30T13:13:54.256204	20	15	8	100	0.0
2841	2026-03-30T13:13:54.301337	20	0	0	100	0.0
2842	2026-03-30T13:13:54.387642	20	54	44	100	0.0
2843	2026-03-30T13:13:54.538677	20	87	49	100	0.1
2844	2026-03-30T13:13:54.677826	20	46	24	100	0.1
2845	2026-03-30T13:13:54.794907	20	75	38	100	0.1
2846	2026-03-30T13:13:54.903257	20	90	70	100	0.1
2847	2026-03-30T13:13:55.041199	20	140	125	100	0.1
2848	2026-03-30T13:13:55.152537	20	155	29	100	0.1
2849	2026-03-30T13:13:55.242770	20	28	7	100	0.0
2850	2026-03-30T13:13:55.329812	20	58	32	100	0.0
2851	2026-03-30T13:13:55.423228	20	27	18	100	0.1
2852	2026-03-30T13:13:55.517803	20	72	30	100	0.0
2853	2026-03-30T13:13:55.566665	20	70	0	100	0.0
2854	2026-03-30T13:13:55.672792	20	73	40	100	0.1
2855	2026-03-30T13:13:55.766747	20	90	25	100	0.0
2856	2026-03-30T13:13:55.866756	20	110	18	100	0.1
2857	2026-03-30T13:13:55.960040	20	95	20	100	0.0
2858	2026-03-30T13:13:56.066370	20	128	41	100	0.1
2859	2026-03-30T13:13:56.170808	20	83	56	100	0.1
2860	2026-03-30T13:13:56.267846	20	44	30	100	0.1
2861	2026-03-30T13:13:56.372570	20	96	59	100	0.1
2862	2026-03-30T13:13:56.469288	20	41	23	100	0.1
2863	2026-03-30T13:13:56.567052	20	130	29	100	0.0
2864	2026-03-30T13:13:56.659685	20	15	12	100	0.0
2865	2026-03-30T13:13:56.758964	20	27	10	100	0.1
2866	2026-03-30T13:13:56.855712	20	111	17	100	0.1
2867	2026-03-30T13:13:57.047133	20	155	59	100	0.1
2868	2026-03-30T13:13:57.275299	20	81	57	100	0.1
2869	2026-03-30T13:13:57.412539	20	71	47	100	0.1
2870	2026-03-30T13:13:57.460042	20	15	0	100	0.0
2871	2026-03-30T13:13:57.558906	20	14	10	100	0.0
2872	2026-03-30T13:13:57.762939	20	29	8	100	0.1
2873	2026-03-30T13:13:57.881298	20	165	79	100	0.1
2874	2026-03-30T13:13:58.011918	20	152	92	100	0.1
2875	2026-03-30T13:13:58.102402	20	43	30	100	0.0
2876	2026-03-30T13:13:58.191858	20	43	29	100	0.0
2877	2026-03-30T13:13:58.302509	20	107	78	100	0.1
2878	2026-03-30T13:13:58.402172	20	215	98	100	0.1
2879	2026-03-30T13:13:58.491393	20	138	31	100	0.0
2880	2026-03-30T13:13:58.539059	20	15	0	100	0.0
2881	2026-03-30T13:13:58.632611	20	29	18	100	0.0
2882	2026-03-30T13:13:58.681182	20	14	0	100	0.0
2883	2026-03-30T13:13:58.773766	20	133	63	100	0.0
2884	2026-03-30T13:13:58.869808	20	156	10	100	0.1
2885	2026-03-30T13:13:58.960972	20	74	17	100	0.0
2886	2026-03-30T13:13:59.063971	20	107	76	100	0.1
2887	2026-03-30T13:13:59.161845	20	30	6	100	0.1
2888	2026-03-30T13:13:59.251475	20	29	12	100	0.0
2889	2026-03-30T13:13:59.371624	20	44	21	100	0.0
2890	2026-03-30T13:13:59.521779	20	89	60	100	0.1
2891	2026-03-30T13:13:59.606757	20	15	7	100	0.0
2892	2026-03-30T13:13:59.698984	20	81	57	100	0.0
2893	2026-03-30T13:13:59.787848	20	14	8	100	0.0
2894	2026-03-30T13:13:59.833877	20	15	0	100	0.0
2895	2026-03-30T13:13:59.942007	20	44	19	100	0.0
2896	2026-03-30T13:14:00.121554	20	142	119	100	0.1
2897	2026-03-30T13:14:00.227971	20	138	104	100	0.1
2898	2026-03-30T13:14:00.322854	20	117	38	100	0.0
2899	2026-03-30T13:14:00.418626	20	64	58	100	0.1
2900	2026-03-30T13:14:00.548350	20	92	63	100	0.1
2901	2026-03-30T13:14:00.670582	20	73	33	100	0.1
2902	2026-03-30T13:14:00.762357	20	134	63	100	0.0
2903	2026-03-30T13:14:00.968888	20	131	45	100	0.1
2904	2026-03-30T13:14:01.127135	20	70	11	100	0.1
2905	2026-03-30T13:14:01.226885	20	43	25	100	0.1
2906	2026-03-30T13:14:01.327916	20	122	52	100	0.1
2907	2026-03-30T13:14:01.475867	20	15	5	100	0.1
2908	2026-03-30T13:14:01.676552	20	55	21	100	0.1
2909	2026-03-30T13:14:01.780686	20	15	8	100	0.1
2910	2026-03-30T13:14:01.891891	20	45	21	100	0.0
2911	2026-03-30T13:14:01.988665	20	29	16	100	0.1
2912	2026-03-30T13:14:02.095085	20	142	30	100	0.1
2913	2026-03-30T13:14:02.188446	20	27	17	100	0.0
2914	2026-03-30T13:14:02.281147	20	89	35	100	0.0
2915	2026-03-30T13:14:02.333865	20	28	0	100	0.1
2916	2026-03-30T13:14:02.435664	20	71	17	100	0.1
2917	2026-03-30T13:14:02.526133	20	29	19	100	0.0
2918	2026-03-30T13:14:02.630222	20	97	71	100	0.1
2919	2026-03-30T13:14:02.729965	20	116	38	100	0.1
2920	2026-03-30T13:14:02.886219	20	71	10	100	0.1
2921	2026-03-30T13:14:03.008669	20	31	10	100	0.1
2922	2026-03-30T13:14:03.191895	20	15	11	100	0.1
2923	2026-03-30T13:14:03.312044	20	102	51	100	0.1
2924	2026-03-30T13:14:03.425855	20	113	73	100	0.1
2925	2026-03-30T13:14:03.567489	20	83	9	100	0.1
2926	2026-03-30T13:14:03.658245	20	15	11	100	0.0
2927	2026-03-30T13:14:03.707938	20	0	0	100	0.0
2928	2026-03-30T13:14:03.810114	20	108	84	100	0.1
2929	2026-03-30T13:14:03.951539	20	101	31	100	0.1
2930	2026-03-30T13:14:04.116032	20	30	15	100	0.1
2931	2026-03-30T13:14:04.234589	20	155	70	100	0.1
2932	2026-03-30T13:14:04.337673	20	44	17	100	0.1
2933	2026-03-30T13:14:04.384383	20	31	0	100	0.0
2934	2026-03-30T13:14:04.503960	20	29	20	100	0.0
2935	2026-03-30T13:14:04.647789	20	108	67	100	0.1
2936	2026-03-30T13:14:04.726523	20	65	0	100	0.1
2937	2026-03-30T13:14:04.822930	20	109	20	100	0.0
2938	2026-03-30T13:14:04.917869	20	157	65	100	0.1
2939	2026-03-30T13:14:05.022286	20	87	30	100	0.1
2940	2026-03-30T13:14:05.136256	20	121	60	100	0.1
2941	2026-03-30T13:14:05.230239	20	95	18	100	0.1
2942	2026-03-30T13:14:05.324311	20	45	16	100	0.0
2943	2026-03-30T13:14:05.419423	20	13	9	100	0.0
2944	2026-03-30T13:14:05.512433	20	97	18	100	0.0
2945	2026-03-30T13:14:05.614165	20	133	38	100	0.1
2946	2026-03-30T13:14:05.736722	20	109	22	100	0.1
2947	2026-03-30T13:14:05.834770	20	74	39	100	0.1
2948	2026-03-30T13:14:05.991326	20	75	53	100	0.1
2949	2026-03-30T13:14:06.099848	20	29	23	100	0.1
2950	2026-03-30T13:14:06.247295	20	126	75	100	0.1
2951	2026-03-30T13:14:06.376358	20	161	54	100	0.1
2952	2026-03-30T13:14:06.469489	20	15	6	100	0.0
2953	2026-03-30T13:14:06.572470	20	44	21	100	0.1
2954	2026-03-30T13:14:06.669647	20	16	11	100	0.1
2955	2026-03-30T13:14:06.762088	20	99	51	100	0.1
2956	2026-03-30T13:14:06.865797	20	85	12	100	0.1
2957	2026-03-30T13:14:06.959283	20	110	75	100	0.1
2958	2026-03-30T13:14:07.057468	20	45	24	100	0.1
2959	2026-03-30T13:14:07.146918	20	27	8	100	0.0
2960	2026-03-30T13:14:07.248163	20	44	30	100	0.1
2961	2026-03-30T13:14:07.381708	20	202	80	100	0.1
2962	2026-03-30T13:14:07.489766	20	92	68	100	0.1
2963	2026-03-30T13:14:07.613191	20	97	67	100	0.1
2964	2026-03-30T13:14:07.716306	20	43	28	100	0.1
2965	2026-03-30T13:14:07.813443	20	99	74	100	0.1
2966	2026-03-30T13:14:07.927297	20	245	75	100	0.1
2967	2026-03-30T13:14:08.033577	20	97	83	100	0.1
2968	2026-03-30T13:14:08.128675	20	88	16	100	0.0
2969	2026-03-30T13:14:08.278377	20	107	6	100	0.0
2970	2026-03-30T13:14:08.509912	20	29	11	100	0.1
2971	2026-03-30T13:14:08.628013	20	74	61	100	0.1
2972	2026-03-30T13:14:08.742697	20	29	19	100	0.1
2973	2026-03-30T13:14:08.860792	20	102	91	100	0.1
2974	2026-03-30T13:14:08.960684	20	115	18	100	0.1
2975	2026-03-30T13:14:09.068161	20	103	50	100	0.1
2976	2026-03-30T13:14:09.275596	20	44	18	100	0.1
2977	2026-03-30T13:14:09.387303	20	94	64	100	0.1
2978	2026-03-30T13:14:09.484040	20	77	9	100	0.0
2979	2026-03-30T13:14:09.601472	20	30	10	100	0.0
2980	2026-03-30T13:14:09.694811	20	72	21	100	0.0
2981	2026-03-30T13:14:09.846961	20	45	18	100	0.1
2982	2026-03-30T13:14:09.998716	20	78	62	100	0.1
2983	2026-03-30T13:14:10.107857	20	42	17	100	0.1
2984	2026-03-30T13:14:10.216651	20	89	54	100	0.1
2985	2026-03-30T13:14:10.317218	20	43	30	100	0.1
2986	2026-03-30T13:14:10.407309	20	81	6	100	0.0
2987	2026-03-30T13:14:10.509917	20	73	21	100	0.1
2988	2026-03-30T13:14:10.602220	20	42	15	100	0.0
2989	2026-03-30T13:14:10.651406	20	13	0	100	0.0
2990	2026-03-30T13:14:10.765419	20	45	10	100	0.1
2991	2026-03-30T13:14:10.862893	20	28	10	100	0.0
2992	2026-03-30T13:14:10.965062	20	100	74	100	0.1
2993	2026-03-30T13:14:11.056928	20	68	40	100	0.0
2994	2026-03-30T13:14:11.162353	20	123	82	100	0.1
2995	2026-03-30T13:14:11.257131	20	28	11	100	0.0
2996	2026-03-30T13:14:11.306632	20	15	0	100	0.0
2997	2026-03-30T13:14:11.403849	20	96	20	100	0.0
2998	2026-03-30T13:14:11.505173	20	103	44	100	0.1
2999	2026-03-30T13:14:11.662733	20	14	10	100	0.1
3000	2026-03-30T13:14:11.809169	20	215	193	100	0.1
3001	2026-03-30T13:14:11.868236	20	15	0	100	0.1
3002	2026-03-30T13:14:11.966903	20	27	13	100	0.1
3003	2026-03-30T13:14:12.162368	20	76	8	100	0.1
3004	2026-03-30T13:14:12.264074	20	43	10	100	0.1
3005	2026-03-30T13:14:12.398488	20	57	12	100	0.1
3006	2026-03-30T13:14:12.591295	20	136	58	100	0.1
3007	2026-03-30T13:14:12.691323	20	110	32	100	0.1
3008	2026-03-30T13:14:12.787677	20	75	53	100	0.1
3009	2026-03-30T13:14:12.874065	20	43	19	100	0.0
3010	2026-03-30T13:14:12.921397	20	27	0	100	0.0
3011	2026-03-30T13:14:13.031354	20	65	57	100	0.1
3012	2026-03-30T13:14:13.125597	20	143	11	100	0.0
3013	2026-03-30T13:14:13.237350	20	44	8	100	0.1
3014	2026-03-30T13:14:13.353380	20	84	69	100	0.1
3015	2026-03-30T13:14:13.483746	20	164	71	100	0.1
3016	2026-03-30T13:14:13.645987	20	120	79	100	0.1
3017	2026-03-30T13:14:13.741827	20	155	20	100	0.1
3018	2026-03-30T13:14:13.912175	20	45	33	100	0.1
3019	2026-03-30T13:14:14.020529	20	122	79	100	0.1
3020	2026-03-30T13:14:14.119822	20	122	30	100	0.1
3021	2026-03-30T13:14:14.210210	20	76	7	100	0.0
3022	2026-03-30T13:14:14.304643	20	88	52	100	0.0
3023	2026-03-30T13:14:14.353330	20	81	0	100	0.0
3024	2026-03-30T13:14:14.449706	20	57	19	100	0.0
3025	2026-03-30T13:14:14.536688	20	27	10	100	0.0
3026	2026-03-30T13:14:14.596626	20	0	0	100	0.1
3027	2026-03-30T13:14:14.695805	20	30	17	100	0.1
3028	2026-03-30T13:14:14.809330	20	123	89	100	0.1
3029	2026-03-30T13:14:14.910503	20	71	23	100	0.1
3030	2026-03-30T13:14:15.003278	20	43	24	100	0.0
3031	2026-03-30T13:14:15.098342	20	71	27	100	0.1
3032	2026-03-30T13:14:15.146335	20	0	0	100	0.0
3033	2026-03-30T13:14:15.240662	20	57	26	100	0.0
3034	2026-03-30T13:14:15.339217	20	58	18	100	0.1
3035	2026-03-30T13:14:15.429781	20	30	11	100	0.0
3036	2026-03-30T13:14:15.560688	20	126	72	100	0.1
3037	2026-03-30T13:14:15.658880	20	59	21	100	0.1
3038	2026-03-30T13:14:15.762563	20	113	83	100	0.1
3039	2026-03-30T13:14:15.873832	20	14	8	100	0.1
3040	2026-03-30T13:14:15.977123	20	96	74	100	0.1
3041	2026-03-30T13:14:16.082445	20	40	27	100	0.1
3042	2026-03-30T13:14:16.196537	20	204	115	100	0.1
3043	2026-03-30T13:14:16.284707	20	227	13	100	0.0
3044	2026-03-30T13:14:16.398559	20	57	8	100	0.0
3045	2026-03-30T13:14:16.491908	20	29	9	100	0.0
3046	2026-03-30T13:14:16.574989	20	44	25	100	0.0
3047	2026-03-30T13:14:16.781197	20	58	21	100	0.1
3048	2026-03-30T13:14:16.989317	20	42	6	100	0.1
3049	2026-03-30T13:14:17.202303	20	31	10	100	0.1
3050	2026-03-30T13:14:17.466488	20	114	28	100	0.1
3051	2026-03-30T13:14:17.594966	20	15	0	100	0.1
3052	2026-03-30T13:14:17.811396	20	30	10	100	0.1
3053	2026-03-30T13:14:17.912678	20	59	30	100	0.1
3054	2026-03-30T13:14:18.015961	20	127	77	100	0.1
3055	2026-03-30T13:14:18.125061	20	84	73	100	0.1
3056	2026-03-30T13:14:18.218330	20	108	18	100	0.0
3057	2026-03-30T13:14:18.309403	20	90	16	100	0.0
3058	2026-03-30T13:14:18.398039	20	139	22	100	0.0
3059	2026-03-30T13:14:18.491657	20	147	36	100	0.1
3060	2026-03-30T13:14:18.587260	20	23	12	100	0.1
3061	2026-03-30T13:14:18.683231	20	72	25	100	0.1
3062	2026-03-30T13:14:18.738770	20	63	0	100	0.1
3063	2026-03-30T13:14:18.856325	20	133	58	100	0.1
3064	2026-03-30T13:14:18.972428	20	147	47	100	0.1
3065	2026-03-30T13:14:19.073507	20	43	12	100	0.1
3066	2026-03-30T13:14:19.165999	20	104	28	100	0.0
3067	2026-03-30T13:14:19.263842	20	85	11	100	0.1
3068	2026-03-30T13:14:19.314673	20	30	0	100	0.0
3069	2026-03-30T13:14:19.424612	20	162	111	100	0.1
3070	2026-03-30T13:14:19.529802	20	112	77	100	0.1
3071	2026-03-30T13:14:19.620592	20	75	9	100	0.0
3072	2026-03-30T13:14:19.723271	20	93	83	100	0.1
3073	2026-03-30T13:14:19.941041	20	16	11	100	0.1
3074	2026-03-30T13:14:20.217352	20	43	13	100	0.2
3075	2026-03-30T13:14:20.464036	20	120	24	100	0.1
3076	2026-03-30T13:14:20.577366	20	72	31	100	0.1
3077	2026-03-30T13:14:20.686980	20	83	11	100	0.1
3078	2026-03-30T13:14:20.911789	20	29	6	100	0.1
3079	2026-03-30T13:14:21.122315	20	116	18	100	0.1
3080	2026-03-30T13:14:21.237729	20	76	31	100	0.1
3081	2026-03-30T13:14:21.332455	20	43	10	100	0.0
3082	2026-03-30T13:14:21.438288	20	15	11	100	0.1
3083	2026-03-30T13:14:21.538305	20	43	28	100	0.1
3084	2026-03-30T13:14:21.647810	20	44	30	100	0.1
3085	2026-03-30T13:14:21.746515	20	42	18	100	0.1
3086	2026-03-30T13:14:21.858536	20	66	61	100	0.1
3087	2026-03-30T13:14:21.971303	20	59	35	100	0.1
3088	2026-03-30T13:14:22.065775	20	15	8	100	0.1
3089	2026-03-30T13:14:22.114679	20	14	0	100	0.0
3090	2026-03-30T13:14:22.213449	20	57	16	100	0.1
3091	2026-03-30T13:14:22.310970	20	66	61	100	0.1
3092	2026-03-30T13:14:22.361904	20	14	0	100	0.0
3093	2026-03-30T13:14:22.412437	20	14	0	100	0.0
3094	2026-03-30T13:14:22.519288	20	122	57	100	0.1
3095	2026-03-30T13:14:22.565566	20	58	0	100	0.0
3096	2026-03-30T13:14:22.671149	20	110	88	100	0.1
3097	2026-03-30T13:14:22.779532	20	138	95	100	0.1
3098	2026-03-30T13:14:22.872515	20	81	42	100	0.1
3099	2026-03-30T13:14:22.988642	20	162	76	100	0.1
3100	2026-03-30T13:14:23.072392	20	28	16	100	0.0
3101	2026-03-30T13:14:23.158077	20	99	19	100	0.0
3102	2026-03-30T13:14:23.282469	20	16	12	100	0.1
3103	2026-03-30T13:14:23.388266	20	15	10	100	0.1
3104	2026-03-30T13:14:23.437364	20	29	0	100	0.0
3105	2026-03-30T13:14:23.532372	20	115	15	100	0.0
3106	2026-03-30T13:14:23.640463	20	69	61	100	0.1
3107	2026-03-30T13:14:23.871329	20	28	8	100	0.1
3108	2026-03-30T13:14:24.142682	20	45	31	100	0.1
3109	2026-03-30T13:14:24.461803	20	81	67	100	0.2
3110	2026-03-30T13:14:24.612941	20	28	16	100	0.1
3111	2026-03-30T13:14:24.716528	20	14	10	100	0.1
3112	2026-03-30T13:14:24.852374	20	103	70	100	0.1
3113	2026-03-30T13:14:24.973862	20	104	90	100	0.1
3114	2026-03-30T13:14:25.114940	20	30	9	100	0.1
